"","CatSpeSpeciesRef","BandNumber","Date","Sex","Age","CatSampleID","LocRegionRef","LocLon","LocLat","AIV","AIVAb","CatAgeAgeRef","SpeOrder","lat","lon","Year","Month","Year2","Season","Ecotype","group","Species","Order" 
"10731","Ruddy turnstone","05278488",2016-11-19,NA,"A","9623","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10732","Ruddy turnstone","05272006",2013-03-28,"M","A","4449","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10733","Ruddy turnstone","05278489",2016-11-19,"M","J","9619","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10734","Ruddy turnstone","05272007",2013-03-28,"F","A","4446","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10735","Ruddy turnstone","05278489",2018-03-21,"M","A","12992","King Island",143.853,-39.867,0,1,"U","Charadriiformes",-39.87,143.85,2018,3,"2017","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10736","Ruddy turnstone","05272008",2014-03-22,"F","A","7019","King Island",143.8457,-39.878,1,1,"2+","Charadriiformes",-39.88,143.85,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10737","Ruddy turnstone","05272008",2015-02-13,"F","A","7969","King Island",143.84588,-39.724322,0,0,"2+","Charadriiformes",-39.72,143.85,2015,2,"2014","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10738","Ruddy turnstone","05272009",2013-03-28,"F","J","4454","King Island",143.8457,-39.878,0,0,"1","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10739","Ruddy turnstone","05278491",2018-03-22,"M","A","13024","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2018,3,"2017","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10740","Ruddy turnstone","05272009",2014-11-28,"F","A","7548","King Island",143.843703,-39.939042,0,0,"2+","Charadriiformes",-39.94,143.84,2014,11,"2014","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10741","Ruddy turnstone","05272009",2015-11-30,"F","A","9117","King Island",143.9052,-40.12176,0,0,"U","Charadriiformes",-40.12,143.91,2015,11,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10742","Ruddy turnstone","05278501",2017-03-31,"F","A","10990","King Island",143.99,-39.86,0,1,"U","Charadriiformes",-39.86,143.99,2017,3,"2016","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10743","Ruddy turnstone","05278501",2018-03-22,"F","A","13027","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2018,3,"2017","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10744","Ruddy turnstone","05272010",2013-03-28,"F","A","4455","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10745","Ruddy turnstone","05278502",2016-11-22,"F","A","9631","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10746","Ruddy turnstone","05272011",2013-03-28,"F","A","4456","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10747","Ruddy turnstone","05272012",2013-03-28,"M","A","4461","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10748","Ruddy turnstone","05272013",2013-03-28,"F","A","4462","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10749","Ruddy turnstone","05278504",2017-12-07,"F","A","11943","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2017,12,"2017","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10750","Ruddy turnstone","05278505",2016-02-13,"M","A","9361","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,2,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10751","Ruddy turnstone","05272015",2013-03-28,"F","A","4469","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10752","Ruddy turnstone","05278506",2016-11-17,"M","A","9546","King Island",143.99,-39.86,0,1,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10753","Ruddy turnstone","05278506",2016-11-22,"M","A","9641","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10754","Ruddy turnstone","05278506",2017-03-31,"M","A","10981","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2017,3,"2016","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10755","Ruddy turnstone","05272017",2013-03-28,"F","A","4473","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10756","Ruddy turnstone","05278507",2017-03-31,"M","A","10968","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2017,3,"2016","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10757","Ruddy turnstone","05272018",2013-03-28,"F","A","4467","King Island",143.8457,-39.878,0,0,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10758","Ruddy turnstone","05272019",2013-03-28,"F","A","4475","King Island",143.8457,-39.878,0,1,"2+","Charadriiformes",-39.88,143.85,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10759","Ruddy turnstone","05278508",2016-11-22,"F","A","9649","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10760","Ruddy turnstone","05278509",2016-02-13,"F","A","9355","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,2,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10761","Ruddy turnstone","05278510",2016-02-15,"M","A","9387","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,2,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10762","Ruddy turnstone","05272023",2013-03-29,"M","A","4507","King Island",143.99,-39.86,0,0,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10763","Ruddy turnstone","05272024",2013-03-29,"F","A","4506","King Island",143.99,-39.86,0,1,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10764","Ruddy turnstone","05272025",2013-03-29,"F","A","4505","King Island",143.99,-39.86,0,0,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10765","Ruddy turnstone","05272026",2013-03-29,"M","A","4489","King Island",143.99,-39.86,0,1,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10766","Ruddy turnstone","05272027",2013-03-29,"M","A","4499","King Island",143.99,-39.86,0,1,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10767","Ruddy turnstone","05278521",2021-03-17,"F","A","15363","King Island",143.8467,-39.8876,0,0,"U","Charadriiformes",-39.89,143.85,2021,3,"2020","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10768","Ruddy turnstone","05272029",2013-03-29,"M","A","4491","King Island",143.99,-39.86,0,1,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10769","Ruddy turnstone","05278523",2016-11-18,NA,"A","9552","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10770","Ruddy turnstone","05272029",2016-11-22,"M","A","9629","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10771","Ruddy turnstone","05272029",2017-12-07,"M","A","11940","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2017,12,"2017","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10772","Ruddy turnstone","05278524",2018-12-08,NA,"A","13156","King Island",143.843703,-39.939042,1,0,"U","Charadriiformes",-39.94,143.84,2018,12,"2018","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10773","Ruddy turnstone","05278525",2016-11-18,NA,"J","9564","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10774","Ruddy turnstone","05278526",2016-11-18,NA,"A","9574","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10775","Ruddy turnstone","05272030",2016-02-13,"F","A","9356","King Island",143.99,-39.86,0,1,"U","Charadriiformes",-39.86,143.99,2016,2,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10776","Ruddy turnstone","05278529",2016-11-18,NA,"A","9576","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10777","Ruddy turnstone","05278529",2016-11-18,NA,"A","9587","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10778","Ruddy turnstone","05278530",2016-11-18,"F","J","9588","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10779","Ruddy turnstone","05278530",2019-03-24,"F","A","13956","King Island",143.8457,-39.878,0,1,"U","Charadriiformes",-39.88,143.85,2019,3,"2018","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10780","Ruddy turnstone","05278531",2016-11-18,NA,"A","9581","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10781","Ruddy turnstone","05278532",2016-11-18,"F","J","9582","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10782","Ruddy turnstone","05278532",2017-12-09,"F","A","11981","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2017,12,"2017","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10783","Ruddy turnstone","05278532",2018-03-18,"F","A","12407","King Island",143.843703,-39.939042,1,1,"U","Charadriiformes",-39.94,143.84,2018,3,"2017","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10784","Ruddy turnstone","05278533",2016-11-18,NA,"A","9577","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10785","Ruddy turnstone","05272033",2013-03-29,"M","A","4495","King Island",143.99,-39.86,0,1,"2+","Charadriiformes",-39.86,143.99,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10786","Ruddy turnstone","05278535",2016-11-18,"F","A","9578","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10787","Ruddy turnstone","05278535",2017-03-30,"F","A","10944","King Island",143.8467,-39.8876,0,1,"U","Charadriiformes",-39.89,143.85,2017,3,"2016","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10788","Ruddy turnstone","05278536",2016-11-19,NA,"J","9596","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10789","Ruddy turnstone","05278537",2016-11-19,NA,"A","9597","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10790","Ruddy turnstone","05272035",2015-11-30,"M","A","9115","King Island",143.9052,-40.12176,0,0,"U","Charadriiformes",-40.12,143.91,2015,11,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10791","Ruddy turnstone","05278538",2016-11-19,"M","A","9598","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10792","Ruddy turnstone","05278538",2018-12-12,"M","A","13191","King Island",143.84,-39.79,0,0,"U","Charadriiformes",-39.79,143.84,2018,12,"2018","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10793","Ruddy turnstone","05278538",2019-03-24,"M","A","13953","King Island",143.8457,-39.878,0,1,"U","Charadriiformes",-39.88,143.85,2019,3,"2018","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10794","Ruddy turnstone","05278539",2016-11-19,NA,"J","9601","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10795","Ruddy turnstone","05278540",2016-11-19,"F","A","9606","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10796","Ruddy turnstone","05278540",2018-03-21,"F","A","13016","King Island",143.853,-39.867,0,0,"U","Charadriiformes",-39.87,143.85,2018,3,"2017","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10797","Ruddy turnstone","05278540",2018-12-09,"F","A","12912","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2018,12,"2018","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10798","Ruddy turnstone","05278540",2019-11-26,"F","A","14317","King Island",143.853,-39.867,0,0,"U","Charadriiformes",-39.87,143.85,2019,11,"2019","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10799","Ruddy turnstone","05272037",2013-03-29,"M","A","4515","King Island",143.843703,-39.939042,0,1,"2+","Charadriiformes",-39.94,143.84,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10800","Ruddy turnstone","05278542",2016-11-19,NA,"J","9609","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10801","Ruddy turnstone","05272038",2014-03-24,"F","A","7163","King Island",143.843703,-39.939042,1,0,"2+","Charadriiformes",-39.94,143.84,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10802","Ruddy turnstone","05278544",2016-11-19,NA,"J","9622","King Island",143.8457,-39.878,0,0,"U","Charadriiformes",-39.88,143.85,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10803","Ruddy turnstone","05272038",2016-02-15,"F","A","9376","King Island",143.843703,-39.939042,0,0,"U","Charadriiformes",-39.94,143.84,2016,2,"2015","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10804","Ruddy turnstone","05272039",2013-03-29,"M","A","4511","King Island",143.843703,-39.939042,0,0,"2+","Charadriiformes",-39.94,143.84,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10805","Ruddy turnstone","05272040",2013-03-30,"M","A","4530","King Island",143.9052,-40.12176,0,0,"2+","Charadriiformes",-40.12,143.91,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10806","Ruddy turnstone","05272041",2013-03-30,"F","A","4529","King Island",143.9052,-40.12176,0,1,"2+","Charadriiformes",-40.12,143.91,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10807","Ruddy turnstone","05278548",2016-11-22,NA,"A","9632","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10808","Ruddy turnstone","05278549",2016-11-22,"F","J","9646","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10809","Ruddy turnstone","05272042",2014-03-24,"F","A","7112","King Island",143.9052,-40.12176,1,1,"2+","Charadriiformes",-40.12,143.91,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10810","Ruddy turnstone","05278550",2016-11-22,NA,"A","9651","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10811","Ruddy turnstone","05278551",2016-11-22,NA,"J","9652","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10812","Ruddy turnstone","05278552",2016-11-22,NA,"J","9643","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10813","Ruddy turnstone","05272046",2013-03-30,"M","A","4531","King Island",143.9052,-40.12176,0,1,"2+","Charadriiformes",-40.12,143.91,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10814","Ruddy turnstone","05272047",2013-03-30,"M","A","4523","King Island",143.9052,-40.12176,0,1,"2+","Charadriiformes",-40.12,143.91,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10815","Ruddy turnstone","05272047",2014-03-24,"M","A","7102","King Island",143.9052,-40.12176,0,0,"2+","Charadriiformes",-40.12,143.91,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10816","Ruddy turnstone","05272047",2018-12-10,"M","A","12851","King Island",143.9,-40.12,0,1,"U","Charadriiformes",-40.12,143.9,2018,12,"2018","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10817","Ruddy turnstone","05272048",2013-03-30,"M","J","4524","King Island",143.9052,-40.12176,0,1,"1","Charadriiformes",-40.12,143.91,2013,3,"2012","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10818","Ruddy turnstone","05278555",2016-11-22,NA,"A","9653","King Island",143.99,-39.86,0,0,"U","Charadriiformes",-39.86,143.99,2016,11,"2016","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10819","Ruddy turnstone","05278555",2019-12-01,NA,"A","14363","King Island",143.853,-39.867,0,0,"U","Charadriiformes",-39.87,143.85,2019,12,"2019","S","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10820","Ruddy turnstone","05272058",2014-03-24,"M","A","7116","King Island",143.9052,-40.12176,0,0,"2+","Charadriiformes",-40.12,143.91,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
"10821","Ruddy turnstone","05272059",2014-03-20,"M","A","6966","King Island",143.92644,-40.160559,0,0,"2+","Charadriiformes",-40.16,143.93,2014,3,"2013","W","Temp","Shorebird","Ruddy turnstone","Charadriiformes"
